0.0             187.775227072   -0.9996         -0.9996         0.500024497811  0.728133499434  0.0388540109378 0.325057583672  0.00146923138423 3136.81302891   0.316547052202  0.0             
0.00015625      187.773479674   -0.999645422978 -0.99960095737  0.500028416046  0.728132770462  0.0388524389174 0.325057583672  0.00148363867977 3136.82221421   0.316547050522  0.0             
0.0003125       192.431005886   -0.999690356281 -0.999601916402 0.500028437584  0.740607830755  0.0390293861485 0.325057583672  0.00151166198682 3136.72255723   0.316538132161  0.0             
0.00046875      197.169652806   -0.99973587926  -0.999602879481 0.50002938284   0.753086848803  0.0392096994557 0.325057583672  0.00154037747912 3136.61310489   0.316529220627  0.0             
0.000625        202.032082637   -0.999782080095 -0.99960384716  0.5000231239    0.765691788259  0.0393935218023 0.0610826172272 0.00156989521072 3136.50226153   0.316520210852  0.0             
0.00078125      207.020684954   -0.99982903844  -0.9996048199   0.500020685434  0.778423067555  0.0395808840267 0.325057583672  0.00160022892193 3136.39012808   0.316511101673  0.0             
0.0009375       212.138381729   -0.999876817756 -0.999605798113 0.500019978479  0.791282443406  0.0397718536105 0.325057583672  0.00163139432732 3136.27668322   0.316501890547  0.0             
0.00109375      217.388168999   -0.99992547224  -0.999606782184 0.500017657746  0.804271698335  0.0399665005795 0.061964299482  0.00166340857831 3136.16192516   0.316492574932  0.0             
0.00125         222.773123378   -0.99997505023  -0.999607772472 0.500014619413  0.817392654218  0.0401648956948 0.325057583672  0.00169629008334 3136.04587639   0.316483152262  0.0             
0.00140625      228.296404174   -1.00002559623  -0.999608769322 0.500008266108  0.830647165426  0.0403671002128 0.325057583672  0.00173005826935 3135.92856913   0.316473619955  0.0             
0.0015625       233.96125577    -1.00007715218  -0.999609773065 0.50000902803   0.844037120093  0.0405731676689 0.325057583672  0.0017647334179 3135.8100391    0.316463975411  0.0             
0.00171875      239.77100994    -1.00012975833  -0.99961078402  0.500010763615  0.857564443153  0.0407831481224 0.325057583672  0.00180033658687 3135.69032532   0.316454216005  0.0             
0.001875        245.729088211   -1.00018345376  -0.999611802502 0.500008434282  0.871231098202  0.0409970904489 0.0635494910051 0.0018368895678 3135.56947004   0.316444339086  0.0             
0.00203125      251.83900436    -1.00023827689  -0.999612828816 0.500013631483  0.885039088776  0.0412150436126 0.325057583672  0.00187441486262 3135.44751828   0.316434341965  0.0             
0.0021875       258.104367012   -1.00029426574  -0.999613863263 0.500008949986  0.898990459443  0.0414370575326 nan             0.0019129356662 3135.324517     0.316424221919  0.0             
0.00234375      264.528882352   -1.00035145817  -0.999614906138 0.500009758229  0.913087296835  0.0416631837649 0.0645735350625 0.00195247586796 3135.20051425   0.316413976186  0.0             
0.0025          271.116356944   -1.00040989208  -0.999615957735 0.500015760188  0.927331730673  0.0418934760757 0.325057583672  0.00199306005114 3135.07555804   0.31640360196   0.0             
