0.0             700000.0        
1.57260502216e+12 700560.855116   
3.30622123519e+12 700537.776718   
5.02564984061e+12 700653.017684   
5.66693281412e+12 700380.110365   
6.96901851987e+12 700686.010108   
7.91466644025e+12 700535.500189   
9.50722705637e+12 700785.579088   
1.00978551251e+13 700320.39649    
1.1655003983e+13 700638.533323   
1.3572637849e+13 700475.512845   
1.4637851259e+13 700619.936863   
1.63152317745e+13 700778.583745   
1.73941734043e+13 700693.760161   
1.79940316211e+13 700357.336781   
1.8733856956e+13 700600.641236   
2.03265736167e+13 700539.151337   
2.21675240554e+13 700483.642077   
2.31394133941e+13 700642.426821   
2.39735056197e+13 700410.621042   
2.44840404271e+13 700345.429109   
2.60896395948e+13 700527.376772   
2.79607842786e+13 700347.617634   
2.94986325412e+13 700691.368711   
3.01092769211e+13 700369.084677   
3.11418635709e+13 700733.33282    
3.22477703132e+13 700616.188735   
