0.0             6115.89977788   -0.999302083333 -0.999302083333 0.500000554657  3.40475770725   2.22289559213   0.997134319186  0.0110441640222 3132.13750692   0.3165171245    165436.882493   
1.69542100694e-06 6111.29759548   -0.999304207052 -0.944233424703 0.500002850032  3.40505775211   2.22869669272   1.00267129975   0.0110289430164 3120.85795116   0.316518446898  165486.97286    
3.39084201389e-06 6116.57937169   -0.999306287907 -0.901923691548 0.500004402256  3.38702591725   2.25180942661   1.03190338535   0.0129666273763 3110.65351244   0.31652403546   165718.822071   
5.08626302083e-06 6127.51433782   -0.999308406142 -0.865724464752 0.500005498519  3.39313266796   2.2542176159    1.03213322859   0.0110822023415 3102.15868159   0.316524064864  165802.399954   
6.78168402778e-06 6139.19262865   -0.999310600441 -0.835359982437 0.500006760424  3.39850981676   2.2589868906    1.03521901639   0.0108355454896 3094.44227618   0.316524205047  165935.591717   
8.47710503472e-06 6150.88536152   -0.999312795449 -0.809589663283 0.500007911228  3.40240859094   2.25949725829   1.03423225841   0.0117941212877 3087.54760384   0.316523531655  166051.241273   
1.01725260417e-05 6162.68889298   -0.999314982317 -0.787622234112 0.500008940048  3.40757156912   2.26329090663   1.03638430743   0.0114801647298 3081.16553767   0.31652328616   166212.233006   
1.18679470486e-05 6174.46620595   -0.999317161952 -0.768776351274 0.500009767062  3.41098066546   2.26414981606   1.03595309263   0.0121960427886 3075.35087242   0.316522617112  166356.764806   
1.35633680556e-05 6186.29205764   -0.999319327874 -0.752510620352 0.500010521623  3.41560552022   2.26681000399   nan             0.0120177132762 3069.92759078   0.316522217353  166527.35737    
1.52587890625e-05 6198.13626892   -0.999321485793 -0.7383848973   0.500011421793  3.41921399595   2.26830857985   1.0372855494    0.012471931496  3064.88974488   0.316521636307  166692.522187   
1.69542100694e-05 6210.01221391   -0.999323629334 -0.72604272888  0.500012588141  3.42316476457   2.27022262756   1.03783364171   0.0125355358948 3060.15991214   0.316521144261  166866.72441    
